Data,Z1,Z2
7439,-0.865017,-0.0464051
7440,-1.78875,1.64742
7441,-0.907002,1.23809
7442,0.799349,0.679458
7443,0.470902,0.0655222
7444,-1.08524,-0.867413
7445,-0.198269,-0.831124
7446,0.71528,-0.561108
7447,0.47035,0.401984
7448,1.3195,-0.919903
7449,-1.83757,0.0908067
7450,-0.306407,0.103414
7451,0.402073,0.274618
7452,0.765648,0.26144
7453,-0.472334,-0.661366
7454,-1.28828,0.4337
7455,0.140288,-1.4084
7456,-0.100272,-0.500947
7457,-1.52673,-0.520504
7458,-0.0216432,1.67826
7459,0.207166,1.05869
7460,-1.16241,-0.959805
7461,-1.47874,-0.89118
7462,-0.741917,-0.867338
7463,0.151574,-1.41695
7464,-0.307265,0.382957
7465,-0.122472,-0.20609
7466,0.549674,-0.159636
7467,-2.68677,-2.04309
7468,1.31639,1.55788
7469,-0.886853,0.12869
7470,0.63622,-0.0885249
7471,-1.8786,1.70833
7472,-0.382382,-0.183875
7473,0.985241,-0.510477
7474,0.106329,0.848997
7475,-0.96197,1.20177
7476,1.48499,-0.781729
7477,-0.669703,-0.701423
7478,0.563112,0.283186
7479,0.0162388,0.310205
7480,0.47505,0.639799
7481,1.25226,-0.52803
7482,-0.773933,1.21528
7483,-1.59227,0.54865
7484,0.195897,-0.558338
7485,-0.665273,1.83454
7486,0.127672,-0.722804
7487,1.02861,-1.32073
7488,-0.792584,1.00034
7489,-1.09812,0.0247458
7490,0.551444,0.456307
7491,0.356676,-2.05609
7492,0.885932,-0.414258
7493,-1.58799,0.315406
7494,2.20772,-0.370453
7495,-0.164731,2.41449
7496,1.47475,0.0880513
7497,-1.52183,1.32019
7498,-0.983372,-0.149441
7499,-0.674466,0.50295
7500,0.135857,0.165228
7501,-0.63943,-0.785466
7502,1.03729,-0.0719189
7503,0.757967,-2.81697
7504,0.868283,1.31808
7505,-0.690452,2.00912
7506,1.68847,-0.557456
7507,0.751056,-1.2311
7508,0.761165,-0.176459
7509,1.8124,-1.424
7510,-1.16992,-1.24478
7511,0.401968,-0.0707034
7512,-0.467812,0.323547
7513,2.16782,-1.427
7514,1.8078,-0.195927
7515,-1.71901,-0.647826
7516,-0.00411552,1.11492
7517,0.639252,-0.161954
7518,0.573722,-0.898047
7519,-1.17529,-0.273058
7520,0.205463,-0.293783
7521,2.68009,0.0426587
7522,0.746723,-0.382908
7523,-1.28747,-0.312422
7524,-0.540428,0.268864
7525,-2.1423,0.343234
7526,0.803339,-0.0595694
7527,-1.53647,-0.754863
7528,-1.19214,-1.58042
7529,0.347666,-0.611301
7530,1.20713,-1.20905
7531,0.616837,-0.0706839
7532,-0.777952,0.822027
7533,-0.576068,0.981342
7534,0.324806,-2.1121
7535,0.31016,-1.08761
7536,0.189479,0.870462
7537,-0.74574,-0.036422
7538,-2.07423,0.574251
7539,0.887954,1.18969
7540,1.52503,-0.842833
7541,0.668879,1.67742
7542,0.107694,-0.915362
7543,0.746753,-0.337039
7544,0.372706,0.0821214
7545,-1.12438,-0.431383
7546,0.558737,0.945784
7547,-0.295824,0.776051
7548,2.19556,-0.0425268
7549,1.98358,0.719213
7550,-0.626607,-0.295565
7551,-0.0636444,1.38053
7552,0.716508,0.483558
7553,-0.135781,-0.108186
7554,-0.635942,1.05168
7555,0.637795,-1.18839
7556,-0.900893,1.00696
7557,0.909233,0.299027
7558,-0.380336,-0.247497
7559,0.129265,0.705722
7560,0.404337,-0.0927565
7561,0.708265,1.32579
7562,-3.58116e-05,-0.747439
7563,-0.841226,0.814437
7564,0.962229,0.0639346
7565,-0.139326,2.00811
7566,-1.06485,0.197314
7567,0.212251,1.5861
7568,-1.72082,0.219791
7569,-1.33672,-0.861844
7570,0.940225,-1.33728
7571,-0.0309879,0.630138
7572,1.15684,1.33754
7573,-0.118335,-0.839553
7574,1.33449,1.01903
7575,-2.07604,-0.421039
7576,0.403682,0.167488
7577,1.69468,0.852654
7578,-1.15432,-0.660531
7579,1.44348,-1.69243
7580,0.1241,-0.361905
7581,-2.71566,-1.07549
7582,-0.227063,0.607537
7583,0.0299102,2.52592
7584,-0.474739,-0.744208
7585,0.581247,-0.562628
7586,1.03387,-0.82133
7587,-0.0731396,1.5669
7588,0.189138,0.361852
7589,0.669895,1.29856
7590,0.971732,0.715529
7591,-1.47027,-0.0596607
7592,-0.1335,0.335447
7593,-1.42862,-1.11649
7594,0.604646,-1.94115
7595,1.48782,-1.24271
7596,-1.26335,0.936062
7597,-0.519174,-0.780447
7598,-0.805978,-0.77494
7599,-0.162363,-0.749002
7600,-0.39983,0.649067
7601,-0.773515,-0.888983
7602,0.858908,0.816532
7603,-0.767897,0.447462
7604,1.03193,0.928142
7605,-0.00673169,0.659242
7606,-0.594194,-0.877444
7607,0.909907,-0.228112
7608,0.693906,1.1886
7609,-0.537335,-0.99319
7610,0.451497,-0.736891
7611,-0.271073,-0.459152
7612,-0.811121,-0.472024
7613,3.06409,-0.472559
7614,0.378501,-1.24107
7615,-1.493,-0.185167
7616,0.0657387,-1.10192
7617,-0.907401,0.552326
7618,0.641085,0.197973
7619,-0.226825,-1.01256
7620,-1.78259,0.86098
7621,-1.05893,1.37182
7622,0.055596,0.782823
7623,-1.40942,-0.086728
7624,-0.726868,-1.89699
7625,-0.366692,0.416084
7626,-1.61473,-0.810297
7627,0.990299,0.738615
7628,0.862836,0.157915
7629,-0.152123,0.627018
7630,1.14852,2.32056
7631,-1.00022,-1.52059
7632,0.417308,-0.702075
7633,0.0720001,-1.64761
7634,0.474972,1.07775
7635,1.48263,2.12601
7636,-1.05941,-0.122119
7637,1.56683,0.361335
7638,0.584156,-0.814798
7639,0.327248,0.851368
7640,-0.421732,-0.876702
7641,-1.98031,-1.36793
7642,-1.7167,0.712069
7643,-0.445255,0.169752
7644,-0.181976,0.110194
7645,-1.07167,1.8208
7646,0.200053,0.537627
7647,0.331685,-0.380534
7648,-0.113206,1.03299
7649,0.263138,-0.395808
7650,0.391458,0.614565
7651,-1.65858,1.72253
7652,0.156962,-0.171596
7653,-0.458405,-0.50124
7654,0.985658,1.10447
7655,1.84392,1.23109
7656,0.299993,-2.27159
7657,-0.148151,-0.626891
7658,-0.784418,-0.196413
7659,0.973702,-0.887667
7660,-1.9473,-0.661805
7661,-0.397632,0.120749
7662,-1.24687,0.0666502
7663,0.0816273,0.913527
7664,-0.767954,-1.47439
7665,1.04633,0.756624
7666,0.287529,-0.400405
7667,-0.288412,1.47314
7668,0.421454,0.631054
7669,1.02887,-0.884802
7670,-0.793228,-0.0865076
7671,1.61149,-0.232737
7672,-0.951412,-0.614969
7673,1.13909,1.18642
7674,0.296994,-0.97852
7675,0.493718,1.52608
7676,-0.603262,-0.0750535
7677,0.16708,0.523979
7678,0.846834,0.300999
7679,1.20003,-1.54633
7680,-0.176988,-0.745078
7681,1.06043,-1.9242
7682,-1.37874,0.0411231
7683,-0.299406,-0.647332
7684,-0.905585,0.801873
7685,-1.84146,-0.984999
7686,-0.625389,1.27804
7687,0.972393,-0.687657
7688,1.95851,-2.1853
7689,0.968123,-0.355443
7690,1.31402,0.525797
7691,-1.16443,1.12174
7692,0.347996,-2.16869
7693,0.711547,-0.0829195
7694,-0.463183,0.871239
7695,-0.226169,0.132897
7696,0.497773,1.95101
7697,0.183851,-0.285003
7698,0.965981,-1.62161
7699,1.30851,-1.05349
7700,2.27686,0.0222672
7701,0.0465187,0.0572438
7702,0.647822,-0.479131
7703,0.859608,-1.15217
7704,-0.855065,-0.281666
7705,-0.773616,-0.406018
7706,0.0932671,1.08852
7707,0.182381,1.31122
7708,-0.387283,1.59097
7709,-0.710124,-1.27666
7710,-0.256957,0.376176
7711,0.844613,-1.20718
7712,-0.18704,0.925207
7713,0.94744,0.416729
7714,0.14368,0.95751
7715,-1.59513,1.5809
7716,0.48472,0.0853548
7717,-0.205609,0.697841
7718,-0.0431713,-1.52856
7719,-0.89452,1.0843
7720,0.550923,-0.168396
7721,-0.57352,0.517333
7722,-0.712202,0.437827
7723,1.07485,0.120663
7724,-0.914901,-1.47254
7725,0.0812334,0.795424
7726,0.49415,-0.646676
7727,0.750184,-0.288396
7728,-0.656943,0.171742
7729,0.294732,0.740371
7730,0.0827836,-0.716655
7731,-0.456312,0.542232
7732,0.246181,0.534541
7733,-0.646366,-1.1393
7734,-0.453001,-0.532882
7735,0.677824,0.737888
7736,1.03004,-1.25126
7737,-0.0939961,0.441793
7738,1.04614,-0.113582
7739,0.106433,0.0722761
7740,-0.0718052,1.20556
7741,-1.24976,1.40176
7742,-0.237402,0.0980451
7743,1.25499,-0.186905
7744,0.453734,-1.0301
7745,-0.0915297,0.586573
7746,-1.29728,0.597985
7747,-0.99887,0.184693
7748,1.06933,0.0168153
7749,-0.449443,0.252741
7750,0.0166613,-2.30165
7751,-0.726871,-1.38965
7752,-1.07479,-1.72988
7753,-0.405651,0.346757
7754,0.266198,-1.74435
7755,-2.1459,-0.163468
7756,-0.738031,1.3395
7757,0.742783,0.552233
7758,-0.846093,-1.07974
7759,-0.819986,1.27677
7760,1.25311,0.80505
7761,-0.554957,0.490452
7762,1.19957,2.51154
7763,-1.01374,1.51192
7764,1.16209,-0.154207
7765,0.7136,-0.799617
7766,0.26186,-1.13772
7767,1.05114,-0.63582
7768,-1.73827,0.248155
7769,-0.826905,-0.775162
7770,1.05528,1.89332
7771,-0.159812,-0.225686
7772,0.368681,0.400733
7773,-1.14221,0.383797
7774,0.667358,0.543653
7775,0.888555,1.40328
7776,0.577679,-1.35781
7777,0.354359,1.42887
7778,1.16422,0.788637
7779,-0.13729,1.70816
7780,-1.17098,-2.14665
7781,1.68637,1.43121
7782,0.279735,0.1863
7783,0.488221,-0.886704
7784,-0.442775,2.33757
7785,-0.579349,0.857646
7786,0.180984,1.61288
7787,0.0495912,-0.0662572
7788,1.45171,0.5409
7789,0.296636,0.0158279
7790,-0.390751,-0.825222
7791,0.381231,-0.206041
7792,-1.08909,0.5005
7793,-0.809627,-2.35004
7794,-1.93562,-0.0673931
7795,0.44761,-2.62511
7796,0.449569,-0.768378
7797,-0.306006,-0.529392
7798,0.145785,-0.446232
7799,1.62829,0.830631
7800,2.52396,0.311802
7801,1.81907,-0.114912
7802,0.641701,-1.09099
7803,1.04028,0.204858
7804,0.0201903,-0.388544
7805,-0.241462,-0.188409
7806,-1.4946,-0.410388
7807,1.25667,0.874667
7808,-0.863171,0.404523
7809,-0.523326,-0.852838
7810,1.13276,0.90949
7811,-0.896714,1.66431
7812,-2.48277,-0.798893
7813,0.933194,0.459253
7814,0.861872,-0.385421
7815,-1.06974,-0.766856
7816,0.00925672,-1.15624
7817,-0.503529,-0.970806
7818,0.344215,-1.86511
7819,-0.358162,0.888039
7820,-0.227444,1.53885
7821,0.874637,-0.567843
7822,-0.167097,0.23956
7823,0.169444,-1.24443
7824,-0.868699,0.202178
7825,-0.880189,0.421799
7826,1.28527,0.83479
7827,1.48445,-1.42975
7828,-1.14148,1.72381
7829,-1.8462,-0.375899
7830,-1.37008,-0.390644
7831,-0.116059,0.698838
7832,0.0174769,-0.354698
7833,0.50666,-0.942744
7834,0.455696,-0.232461
7835,-0.900526,-1.16754
7836,0.846803,1.15476
7837,0.648891,0.242766
7838,-0.615764,1.13192
7839,-0.0287128,0.283571
7840,-0.904452,0.140111
7841,-1.70734,0.608516
7842,-0.0536222,0.496323
7843,-0.505898,-0.0874346
7844,-0.557623,1.31733
7845,-2.24549,-0.40763
7846,0.835348,-1.38474
7847,-0.885149,-0.168938
7848,-1.40648,-2.79376
7849,0.581696,-1.13025
7850,-0.832109,1.98163
7851,-0.837616,0.317683
7852,-0.977388,-0.445087
7853,-0.0267989,0.113495
7854,-1.88477,0.75355
7855,0.0686128,-0.877914
7856,0.157556,-0.303127
7857,0.929221,-0.564265
7858,0.426331,1.03384
7859,0.640285,0.841926
7860,-0.0354221,0.734663
7861,-2.27081,0.653119
7862,-0.188403,0.782447
7863,2.45061,-0.670615
7864,-0.5373,-0.505229
7865,-1.16675,-0.864839
7866,-0.292957,1.08919
7867,0.855584,2.15525
7868,-0.0923229,0.0169426
7869,-0.768764,-0.272835
7870,-1.93999,0.432723
7871,1.35587,-0.648956
7872,-1.35552,0.779811
7873,-0.734473,0.469371
7874,-0.201447,1.20159
7875,2.11766,-0.0207101
7876,0.710404,-2.54279
7877,0.0478183,0.655519
7878,0.237512,-1.4192
7879,2.58207,-0.75902
7880,-0.293909,0.750632
7881,-0.0291401,0.144286
7882,-1.19906,-1.44722
7883,2.11712,1.18761
7884,-0.461771,-1.06855
7885,0.958521,1.53191
7886,0.73562,1.10651
7887,-2.08966,-0.612312
7888,1.11387,-2.58911
7889,-0.341263,-0.0310046
7890,0.662231,-0.214
7891,-0.466243,0.541688
7892,-0.86216,0.0734976
7893,1.12061,-0.274776
7894,-0.483319,-1.7255
7895,-0.586298,0.913672
7896,1.05988,2.70919
7897,0.557321,-1.50747
7898,-0.433968,-1.16797
7899,-0.365937,-0.443227
7900,0.581763,0.17344
7901,-2.169,2.04267
7902,-0.331328,0.440824
7903,1.078,1.11463
7904,-1.57769,1.52569
7905,-0.786874,0.343317
7906,-0.0330932,-1.11852
7907,0.252818,0.417281
7908,1.75673,-0.278178
7909,-1.08945,0.0506961
7910,0.424139,0.464577
7911,0.22664,-0.0214455
7912,-1.09546,-0.469973
7913,-0.365766,-0.131629
7914,-1.35024,0.257973
7915,-1.75088,2.58872
7916,-0.818525,-0.13082
7917,0.712867,0.384925
7918,0.976203,0.748999
7919,-0.12174,-0.0423402
7920,-1.17695,1.1033
7921,-0.28515,-0.298083
7922,-0.386236,0.147591
7923,-1.14594,-0.721539
7924,1.68041,1.12893
7925,1.82036,1.44272
7926,0.972361,-0.876931
7927,-0.784885,0.373171
7928,-0.136766,-0.532429
7929,2.08304,-0.375871
7930,0.261316,-0.923714
7931,-0.0526786,2.51423
7932,-1.71441,2.26466
7933,-0.704775,1.00711
7934,0.394206,-1.19729
7935,-0.412908,-0.967175
7936,1.08944,1.27238
7937,-0.494397,0.225255
7938,0.522198,1.30739
7939,-0.180131,-1.1083
7940,1.7972,0.0165423
7941,0.745483,0.637621
7942,-0.0194999,-0.0486712
7943,-0.734323,-0.0704079
7944,0.657764,0.0401587
7945,0.946643,2.37268
7946,-0.791757,0.428798
7947,-1.72847,-1.83695
7948,0.288551,0.373591
7949,0.701168,0.655149
7950,-0.394251,1.38904
7951,1.27023,0.00146147
7952,0.538404,0.576278
7953,-0.388077,-0.858408
7954,-0.571081,-0.621566
7955,0.66322,1.18085
7956,-0.387028,1.14909
7957,-0.673289,0.0959868
7958,-0.449311,1.22072
7959,1.04968,0.0499552
7960,1.85295,0.940758
7961,-0.523635,-0.791424
7962,0.225305,0.374946
7963,-1.41297,-0.640827
7964,0.539196,0.0928169
7965,0.419028,-1.24924
7966,1.83136,0.281723
7967,0.259298,0.957819
7968,0.662029,0.719863
7969,-0.290145,0.430409
7970,1.7468,0.347123
7971,-0.485675,-0.823011
7972,0.57009,1.06616
7973,-0.559293,0.176658
7974,-0.617864,-0.74081
7975,0.243336,1.28803
7976,0.444866,-0.474516
7977,0.139312,-2.00512
7978,0.615812,0.0647106
7979,-0.255692,-0.227988
7980,0.0174492,-0.323812
7981,0.895548,-0.703631
7982,0.694715,0.888488
7983,1.12246,-1.03318
7984,-1.05962,1.94605
7985,1.02354,1.15135
7986,-0.521823,0.405082
7987,-0.493253,-3.07959
7988,-1.57131,0.135772
7989,0.552462,1.46235
7990,0.628228,-0.667529
7991,-1.22992,-1.50845
7992,0.866451,-1.40264
7993,-0.820206,0.245984
7994,-0.438333,2.28061
7995,-0.89683,0.626128
7996,0.394768,-0.480676
7997,-0.591317,-0.547959
7998,-0.506419,-0.652945
7999,0.807279,0.444943
8000,-0.765822,0.234162
8001,0.787774,1.02521
8002,-1.55554,-1.11285
8003,-0.00818605,2.33918
8004,0.818677,-0.315088
8005,-0.800168,0.639809
8006,-0.492843,-0.271452
8007,-0.668434,-0.247962
8008,1.51441,0.249939
8009,1.73519,-1.71345
8010,-0.39521,-0.944725
8011,-0.0574025,0.700736
8012,-0.0420385,-0.424102
8013,-1.09745,-0.310182
8014,-0.521719,0.0667379
8015,1.70245,-0.280637
8016,0.70899,-0.534322
8017,-1.98105,0.327928
8018,-0.652052,-0.0536977
8019,0.402182,0.665249
8020,0.685451,1.4891
8021,0.68054,-0.4846
8022,0.214582,-0.211244
8023,-0.919434,-1.85994
8024,0.337886,1.28217
8025,2.00999,-0.204201
8026,-0.682318,-0.112139
8027,2.31223,-2.79896
8028,0.332637,-1.0825
8029,0.193402,0.696892
8030,-0.756398,-1.91879
8031,-0.779337,0.150137
8032,0.458473,-0.64001
8033,0.863164,-1.33919
8034,1.13036,1.15762
8035,0.184223,0.0313121
8036,0.921367,-0.491818
8037,-0.435389,0.583924
8038,-1.71554,-0.171463
8039,0.0955494,-1.32383
8040,0.737123,0.0724598
8041,0.422369,0.796126
8042,0.113851,-1.00591
8043,0.169755,-0.408536
8044,-0.140216,-0.0992991
8045,-0.0774501,-1.58112
8046,-0.90393,-0.177377
8047,0.51312,-0.863645
8048,-1.00137,0.632925
8049,0.245704,1.36805
8050,-0.833044,-1.60536
8051,-0.649495,-1.20935
8052,1.45735,0.761477
8053,0.189287,-0.839331
8054,1.0243,0.206817
8055,0.0122122,0.283192
8056,1.31891,0.457148
8057,0.486335,-0.347576
8058,0.337638,0.857224
8059,-0.839542,1.77039
8060,0.723007,-0.26027
8061,-1.20292,-0.0321853
8062,-0.408408,-0.27341
8063,-0.423991,0.831448
8064,-0.194879,-1.21373
8065,-1.7908,0.377871
8066,0.0490956,-1.22586
8067,0.270084,-0.562421
8068,1.51579,-1.40491
8069,-0.108054,0.661621
8070,0.522013,-0.65639
8071,0.493516,-0.645846
8072,1.56097,0.320164
8073,-0.212356,0.455682
8074,-1.37941,-0.0181198
8075,0.0731589,-0.304218
8076,1.12265,0.227794
8077,-1.19096,-3.21097
8078,0.981585,-0.427711
8079,0.315245,-0.88222
8080,1.43161,1.0584
8081,1.33987,-0.631847
8082,-1.41052,0.257732
8083,-0.528529,-2.51254
8084,1.54249,0.175257
8085,-1.19132,-0.437779
8086,-1.73823,0.564104
8087,0.00154746,0.313399
8088,0.803437,-0.6466
8089,0.611338,-0.502323
8090,-1.87686,0.371284
8091,-0.70472,0.238148
8092,-1.23687,-0.508876
8093,1.49507,-0.180623
8094,0.153962,0.436673
8095,-0.0756765,0.0748287
8096,0.8382,1.02261
8097,0.256899,0.164625
8098,-0.975062,-0.213374
8099,-0.0725063,-1.54065
8100,-0.0616766,-1.36632
8101,-0.58416,-0.723221
8102,-0.815331,0.448261
8103,-0.383735,-0.428583
8104,0.839737,-0.423511
8105,0.953756,0.105403
8106,1.31718,0.32137
8107,0.608159,-0.0319824
8108,1.91846,-1.94672
8109,0.914731,1.01398
8110,-0.0852586,-0.858446
8111,1.49195,0.0211719
8112,1.32396,-1.61587
8113,0.637729,1.39033
8114,-0.847445,0.572044
8115,2.42017,0.770308
8116,1.07911,0.0526
8117,-0.810648,0.223256
8118,-0.332442,-0.46417
8119,-1.49245,1.30225
8120,1.61869,-1.11425
8121,-0.361265,-0.636489
8122,-0.814269,0.189675
8123,0.184945,0.445817
8124,0.9146,0.395813
8125,-1.05277,-1.23986
8126,-0.0553846,-1.26461
8127,1.32225,1.46742
8128,0.321817,-0.753608
8129,0.499271,-1.22806
8130,-1.11461,0.668242
8131,0.552678,1.18388
8132,-0.784589,-0.481705
8133,-0.625212,0.163575
8134,-0.546097,0.265571
8135,-0.318053,-0.704957
8136,0.478276,1.53961
8137,0.501467,-0.00509653
8138,-0.134498,0.0623415
8139,-0.779836,-0.049488
8140,1.39358,1.28076
8141,-0.39155,0.731078
8142,-0.821058,0.778603
8143,-0.637232,1.16076
8144,0.239314,1.81749
8145,-0.766339,-0.49555
8146,1.58094,-1.42633
8147,-0.817868,-2.42672
8148,0.403046,1.36457
8149,-0.0688464,0.81545
8150,-2.39744,-0.962791
8151,1.01443,1.01253
8152,0.580715,-0.304991
8153,0.406529,-0.050063
8154,0.421828,0.931872
8155,0.0455652,-0.50994
8156,1.01704,0.168854
8157,0.59854,0.0300956
8158,1.2895,-1.10207
8159,1.2933,-1.07771
8160,1.41483,1.30229
8161,0.074643,-1.28859
8162,-0.033695,1.01978
8163,0.427278,-1.15573
8164,-0.88043,-1.24486
8165,-0.175058,1.51931
8166,-1.29993,-0.0814917
8167,-1.33195,1.55652
8168,1.63339,0.24582
8169,0.948359,0.1498
8170,-0.834984,-1.03173
8171,-0.494633,-1.89689
8172,0.624422,-0.364258
8173,0.700789,0.366683
8174,-0.030908,-0.197331
8175,-1.24238,0.233662
8176,-2.09666,1.2845
8177,0.250299,-0.695834
8178,0.00161195,0.00764478
8179,0.309451,-0.0462681
8180,1.5772,-0.837626
8181,-0.306138,1.57327
8182,-0.965483,-0.0694524
8183,-0.332485,-1.71746
8184,-0.168248,0.0670804
8185,-1.38764,-1.10476
8186,-2.51579,-0.637631
8187,-0.582245,-1.35733
8188,0.348945,0.679287
8189,1.27532,1.87048
8190,-0.535143,-1.30587
8191,-0.34569,-1.68501
8192,1.56415,0.896839
8193,0.361789,0.247104
8194,0.405323,-0.809942
8195,-0.107999,-0.0528796
8196,-0.17828,0.329978
8197,0.534297,0.649045
8198,-0.836147,-2.65474
8199,0.491744,-1.08026
8200,0.374922,1.43724
8201,0.343901,-0.279386
8202,-0.574302,-0.139362
8203,0.0507866,0.634169
8204,-0.577239,-0.287729
8205,-0.186255,-0.689842
8206,1.40227,0.307001
8207,0.573924,-0.488033
8208,-0.0215445,0.20122
8209,-2.70553,0.0111541
8210,-1.09587,-1.10754
8211,-0.170108,0.0254173
8212,-0.545156,-0.600707
8213,-0.470731,0.684614
8214,0.0235099,0.444209
8215,0.595651,2.01524
8216,-0.618488,-0.452409
8217,-0.554978,0.694963
8218,-1.20385,1.53933
8219,-0.123144,-1.89593
8220,-0.741516,0.576538
8221,-0.491526,-0.937961
8222,-1.10497,-0.915582
8223,-0.635287,0.108292
8224,-0.274004,0.217118
8225,0.732723,0.0581491
8226,0.550087,-2.04283
8227,-0.136586,-0.568687
8228,0.84895,1.48079
8229,-0.993024,-2.05724
8230,-0.951593,0.349477
8231,1.95276,-0.327672
8232,0.0470789,0.460989
8233,-0.642396,0.336521
8234,1.15787,-0.91947
8235,0.687145,0.0984329
8236,-1.22681,-0.436985
8237,0.757182,0.432606
8238,1.38733,-0.222957
8239,0.608262,-1.14758
8240,-0.14663,0.395798
8241,-0.344624,0.312182
8242,0.0388407,0.412373
8243,0.87668,0.430189
8244,0.801683,-0.191043
8245,0.255596,-0.481551
8246,0.846345,-0.647818
8247,-1.38699,1.07968
8248,0.163225,0.6146
8249,1.22939,0.599757
8250,-0.184465,0.230087
8251,1.10705,-0.0256904
8252,-0.0192742,-0.141859
8253,-0.484347,-1.21161
8254,-2.03979,-0.320796
8255,0.306797,-1.15164
8256,-1.50895,1.21845
8257,-0.0281267,-0.292906
8258,-0.119709,-1.54891
8259,-0.107953,-1.97166
8260,1.51455,-1.56662
8261,2.49354,0.257676
8262,-0.932458,-0.555639
8263,-1.97799,-0.449968
8264,0.431355,3.10994
8265,-1.51737,0.220778
8266,-0.387884,0.33144
8267,-0.225981,1.38537
8268,-0.430461,0.0602739
8269,-0.502311,-0.329757
8270,-1.41836,-1.34244
8271,-0.571777,1.29371
8272,-0.383851,-1.21141
8273,0.193894,0.537409
8274,0.764731,0.396784
8275,0.853288,-0.465194
8276,-0.666633,-1.88438
8277,-1.4444,-1.45587
8278,0.822331,0.133937
8279,0.918685,-0.781503
8280,-0.173893,-1.03117
8281,-0.870832,-0.863722
8282,0.596419,1.23228
8283,0.134196,-0.363838
8284,-0.641616,0.657719
8285,1.01529,-1.20998
8286,-0.0519417,-0.201247
8287,0.935004,0.59261
8288,1.46895,0.769694
8289,-1.20343,-0.128442
8290,0.692808,0.904852
8291,-1.49572,0.434231
8292,-0.378072,1.03328
8293,0.313172,-0.669834
8294,-0.62645,0.586799
8295,1.54497,-0.08006
8296,1.40093,-0.180434
8297,0.866727,-0.33836
8298,-1.13303,-0.901339
8299,-1.84602,0.1392
8300,0.612618,0.571311
8301,1.06562,1.69295
8302,-1.68415,0.512132
8303,0.89955,1.45124
8304,-0.107428,0.616821
8305,-0.373625,-1.32702
8306,1.24132,0.753789
8307,-2.44789,0.678203
8308,0.291404,-2.11584
8309,0.643144,1.18199
8310,-0.519435,-0.32056
8311,0.848852,0.34667
8312,-0.146971,2.31072
8313,2.1373,-1.22602
8314,-0.984107,1.23427
8315,0.747484,-2.22705
8316,-0.372203,-0.819941
8317,-1.07193,1.0478
8318,0.523455,-0.731314
8319,-2.53436,-1.13655
8320,1.20984,0.909961
8321,-0.879843,-1.14208
8322,-0.226392,0.148498
8323,0.0955679,-0.0441301
8324,-0.700476,0.0636398
8325,-0.0951833,0.431494
8326,-1.74514,0.126883
8327,-1.20371,-1.006
8328,1.32222,-0.602578
8329,-0.0352839,-0.343215
8330,1.06321,0.302155
8331,-2.00537,0.910428
8332,-1.125,0.702941
8333,0.148039,2.72775
8334,-0.745846,0.915469
8335,1.16941,-0.355484
8336,-0.327788,-0.0372114
8337,-0.480111,-2.43741
8338,0.857904,0.720209
8339,-1.45776,1.06075
8340,-0.114697,0.493355
8341,-1.72068,0.876719
8342,0.544051,-0.190562
8343,1.47331,0.760849
8344,-0.168677,-0.10784
8345,1.17906,-1.03538
8346,-0.735535,1.16384
8347,0.18728,-0.144321
8348,0.897744,1.53843
8349,1.61575,-0.451825
8350,1.4748,0.301899
8351,0.212451,0.693271
8352,0.423061,-2.20458
8353,-0.89201,0.364994
8354,0.344928,-0.737387
8355,-1.76264,-0.31544
8356,-1.69153,-1.00884
8357,0.548827,0.655349
8358,0.763933,-0.111676
8359,-1.09062,0.410297
8360,0.103452,0.238825
8361,0.485122,-1.31606
8362,1.59344,1.11999
8363,0.859198,1.39449
8364,-0.618649,0.240352
8365,0.525445,-1.10886
8366,-0.990639,-1.07036
8367,1.40058,0.560744
8368,-1.28448,-0.52501
8369,1.24747,0.552125
8370,0.547779,-0.401736
8371,-0.00759652,-0.838415
8372,-0.478469,0.0244721
8373,1.06596,-0.976273
8374,1.56879,-1.65799
8375,0.728215,-0.766376
8376,0.566374,0.708259
8377,-1.34689,0.0419824
8378,-1.4542,0.204756
8379,-0.0597532,0.286236
8380,-0.995775,0.0591664
8381,0.948464,-1.27791
8382,0.0450794,-1.20041
8383,0.0648985,-1.34334
8384,0.338644,0.176367
8385,0.0540047,1.37481
8386,-0.598518,-0.356338
8387,1.4269,-1.24
8388,1.83518,-0.777557
8389,-0.337207,-0.418957
8390,-0.656856,1.4324
8391,-0.835161,1.80748
8392,-0.452332,0.0149674
8393,1.22043,1.47446
8394,0.642962,0.313364
8395,1.96305,0.162229
8396,-0.67063,0.201686
8397,-0.183194,0.10902
8398,1.15483,-0.223278
8399,-0.457838,-0.526591
8400,0.418034,1.40047
8401,-2.00038,-1.71328
8402,0.811953,0.652173
8403,0.264446,-1.23652
8404,0.235547,-0.778214
8405,-1.07093,-0.473375
8406,-1.6585,-0.389684
8407,0.416605,0.744763
8408,2.04714,0.00902871
8409,-0.0396249,-0.987022
8410,0.829641,0.154636
8411,-0.928777,0.373609
8412,-1.39591,0.188912
8413,0.997845,-1.48054
8414,1.86534,-0.981499
8415,0.226602,-1.46977
8416,-0.325824,-0.286176
8417,-0.713745,0.270233
8418,0.911695,-2.11693
8419,1.17176,-0.587304
8420,1.30315,0.197909
8421,-0.735877,-0.42956
8422,-1.23875,0.996352
8423,1.15089,-1.54631
8424,-0.177085,1.1809
8425,-0.0139281,-1.09632
8426,0.171672,0.360673
8427,-0.998917,-0.74162
