Data,U1,U2
7464,0.886447,0.357616
7465,0.971673,0.664663
7466,0.848901,0.955016
7467,0.00335776,0.603473
7468,0.124939,0.13834
7469,0.669292,0.477065
7470,0.813584,0.977996
7471,0.0398046,0.38255
7472,0.913919,0.571337
7473,0.540293,0.923917
7474,0.693468,0.230171
7475,0.3058,0.357433
7476,0.244597,0.92288
7477,0.624847,0.628681
7478,0.819841,0.07416
7479,0.9529,0.241676
7480,0.727961,0.14835
7481,0.397131,0.936491
7482,0.354182,0.340251
7483,0.242155,0.447188
7484,0.839408,0.803705
7485,0.148962,0.305368
7486,0.763858,0.777825
7487,0.246306,0.855312
7488,0.442888,0.356639
7489,0.547039,0.496414
7490,0.774023,0.110019
7491,0.113339,0.777337
7492,0.619872,0.930387
7493,0.269658,0.468795
7494,0.0816239,0.97354
7495,0.0534799,0.260842
7496,0.335775,0.00949126
7497,0.13141,0.386273
7498,0.609768,0.524003
7499,0.701923,0.398022
7500,0.977381,0.140477
7501,0.598748,0.641255
7502,0.582418,0.988983
7503,0.0141941,0.791833
7504,0.287759,0.157292
7505,0.104701,0.302683
7506,0.2058,0.949248
7507,0.35351,0.837184
7508,0.736935,0.963744
7509,0.0702076,0.894009
7510,0.232448,0.629933
7511,0.920085,0.972289
7512,0.850641,0.403699
7513,0.0344628,0.907346
7514,0.191422,0.982818
7515,0.185012,0.55736
7516,0.537118,0.250587
7517,0.804579,0.960509
7518,0.566758,0.84048
7519,0.482906,0.536332
7520,0.937759,0.847133
7521,0.0275336,0.00253304
7522,0.703205,0.924589
7523,0.415781,0.537889
7524,0.833455,0.426527
7525,0.0950244,0.474715
7526,0.722924,0.98822
7527,0.231013,0.57268
7528,0.140934,0.647145
7529,0.780922,0.832301
7530,0.232357,0.874874
7531,0.824695,0.981841
7532,0.527045,0.370617
7533,0.523382,0.334483
7534,0.101954,0.774285
7535,0.527534,0.794214
7536,0.672466,0.215888
7537,0.756746,0.507767
7538,0.0986569,0.457015
7539,0.332234,0.147954
7540,0.219139,0.919645
7541,0.195818,0.189612
7542,0.653938,0.768639
7543,0.714896,0.932524
7544,0.929762,0.0345164
7545,0.484249,0.558306
7546,0.546978,0.165075
7547,0.708303,0.307962
7548,0.0897131,0.996918
7549,0.107967,0.0553606
7550,0.78663,0.570147
7551,0.384829,0.257332
7552,0.688248,0.0944853
7553,0.985043,0.607074
7554,0.469902,0.336558
7555,0.402717,0.828394
7556,0.401404,0.366161
7557,0.632509,0.0505692
7558,0.902167,0.591815
7559,0.773077,0.221168
7560,0.917552,0.96411
7561,0.323138,0.171911
7562,0.756288,0.749992
7563,0.503846,0.377575
7564,0.628144,0.0105594
7565,0.131868,0.261025
7566,0.556319,0.47084
7567,0.27793,0.228828
7568,0.22207,0.479781
7569,0.282295,0.591144
7570,0.262851,0.84753
7571,0.819536,0.25782
7572,0.209371,0.136509
7573,0.698077,0.727714
7574,0.244231,0.103793
7575,0.106074,0.531846
7576,0.908913,0.0625935
7577,0.165385,0.0741905
7578,0.412973,0.58272
7579,0.0842491,0.862392
7580,0.929426,0.802576
7581,0.0140415,0.560015
7582,0.810317,0.306925
7583,0.0411477,0.248115
7584,0.67732,0.659627
7585,0.72094,0.87759
7586,0.418223,0.893155
7587,0.292216,0.257424
7588,0.920024,0.173345
7589,0.343864,0.1742
7590,0.482814,0.101016
7591,0.338706,0.506455
7592,0.936905,0.310282
7593,0.193254,0.605579
7594,0.126587,0.798059
7595,0.152747,0.889248
7596,0.290507,0.398511
7597,0.644475,0.656575
7598,0.535226,0.621876
7599,0.745513,0.716025
7600,0.747833,0.33787
7601,0.49942,0.636036
7602,0.495482,0.120975
7603,0.673718,0.416028
7604,0.381685,0.116581
7605,0.80467,0.251625
7606,0.57036,0.655263
7607,0.644048,0.960906
7608,0.387851,0.165899
7609,0.528571,0.671072
7610,0.68837,0.837489
7611,0.867491,0.66512
7612,0.643803,0.58388
7613,0.00818071,0.975646
7614,0.430952,0.797113
7615,0.322497,0.519639
7616,0.543742,0.759484
7617,0.568803,0.412976
7618,0.798443,0.0476699
7619,0.5837,0.714927
7620,0.140934,0.428388
7621,0.222772,0.354625
7622,0.734951,0.238716
7623,0.368987,0.509781
7624,0.127015,0.691763
7625,0.857448,0.364971
7626,0.195543,0.574023
7627,0.466209,0.101993
7628,0.680647,0.0288095
7629,0.812088,0.287881
7630,0.0350122,0.176855
7631,0.190842,0.657399
7632,0.716392,0.835353
7633,0.256685,0.756951
7634,0.499786,0.183935
7635,0.034768,0.153081
7636,0.5663,0.518265
7637,0.274512,0.0360729
7638,0.604976,0.848994
7639,0.659707,0.191595
7640,0.622985,0.67864
7641,0.0552198,0.59621
7642,0.177808,0.437422
7643,0.892674,0.44203
7644,0.977625,0.413343
7645,0.107326,0.334666
7646,0.848291,0.193304
7647,0.880372,0.864101
7648,0.582784,0.267373
7649,0.893193,0.843379
7650,0.76685,0.159734
7651,0.057326,0.37199
7652,0.973321,0.867916
7653,0.793987,0.632099
7654,0.33431,0.134037
7655,0.0856227,0.0936918
7656,0.0724359,0.770898
7657,0.812637,0.713065
7658,0.721123,0.539048
7659,0.41978,0.882351
7660,0.120635,0.552141
7661,0.917277,0.453078
7662,0.458608,0.491501
7663,0.656654,0.235817
7664,0.251129,0.673574
7665,0.434463,0.0996429
7666,0.885592,0.849116
7667,0.324115,0.28077
7668,0.749817,0.156285
7669,0.39823,0.886959
7670,0.72735,0.517289
7671,0.265659,0.977172
7672,0.526404,0.591327
7673,0.258578,0.128239
7674,0.592827,0.796899
7675,0.276282,0.200201
7676,0.831288,0.5197
7677,0.859646,0.200873
7678,0.667735,0.0543535
7679,0.147253,0.855037
7680,0.745849,0.712882
7681,0.0894994,0.830164
7682,0.386233,0.495254
7683,0.775427,0.681051
7684,0.481166,0.384655
7685,0.112973,0.578173
7686,0.3634,0.322428
7687,0.492033,0.902036
7688,0.0134921,0.866298
7689,0.587546,0.943999
7690,0.367308,0.0605792
7691,0.270604,0.377972
7692,0.0896215,0.775323
7693,0.773687,0.981536
7694,0.614591,0.327769
7695,0.966178,0.415448
7696,0.131716,0.210242
7697,0.944109,0.841182
7698,0.168407,0.835505
7699,0.243895,0.892117
7700,0.0748474,0.00155645
7701,0.997283,0.141392
7702,0.722802,0.898648
7703,0.355861,0.852016
7704,0.666819,0.550645
7705,0.682723,0.576922
7706,0.55058,0.236396
7707,0.416331,0.228004
7708,0.261691,0.288003
7709,0.344017,0.66921
7710,0.901435,0.345378
7711,0.33779,0.847163
7712,0.640507,0.281747
7713,0.585287,0.0659505
7714,0.625794,0.226295
7715,0.0803114,0.375713
7716,0.885928,0.0277413
7717,0.767491,0.295602
7718,0.310623,0.745506
7719,0.372344,0.359783
7720,0.8471,0.952788
7721,0.742094,0.38319
7722,0.705067,0.412275
7723,0.557143,0.0177923
7724,0.222527,0.661519
7725,0.726404,0.233802
7726,0.718071,0.853847
7727,0.723993,0.941588
7728,0.794109,0.459304
7729,0.727961,0.189703
7730,0.770879,0.768303
7731,0.77793,0.361339
7732,0.840995,0.18131
7733,0.424054,0.667867
7734,0.783028,0.637867
7735,0.605342,0.131748
7736,0.268926,0.859615
7737,0.903022,0.283364
7738,0.574847,0.982788
7739,0.991758,0.0949431
7740,0.482265,0.259468
7741,0.171459,0.365886
7742,0.967552,0.437666
7743,0.4471,0.97647
7744,0.530739,0.816034
7745,0.838431,0.274636
7746,0.360501,0.431257
7747,0.596948,0.470901
7748,0.564469,0.00250252
7749,0.875519,0.41847
7750,0.0707265,0.751152
7751,0.292369,0.673299
7752,0.125702,0.661519
7753,0.867277,0.387432
7754,0.210806,0.774102
7755,0.0986874,0.512101
7756,0.310531,0.330149
7757,0.651587,0.101749
7758,0.390293,0.644215
7759,0.316239,0.340861
7760,0.329823,0.0908841
7761,0.760134,0.384808
7762,0.0207876,0.179083
7763,0.190751,0.344005
7764,0.503022,0.979003
7765,0.563095,0.865963
7766,0.505861,0.786004
7767,0.470208,0.913419
7768,0.214042,0.477432
7769,0.526068,0.619861
7770,0.0954518,0.169073
7771,0.962485,0.651936
7772,0.86221,0.131626
7773,0.483852,0.448408
7774,0.690415,0.108798
7775,0.25174,0.160161
7776,0.336661,0.81402
7777,0.33837,0.21131
7778,0.37207,0.09476
7779,0.230311,0.262764
7780,0.0503053,0.670522
7781,0.08663,0.112003
7782,0.945085,0.0935087
7783,0.599115,0.830103
7784,0.0590049,0.279794
7785,0.585317,0.344554
7786,0.267918,0.232215
7787,0.996581,0.85226
7788,0.30119,0.0567644
7789,0.956838,0.00848415
7790,0.659127,0.679617
7791,0.910379,0.92114
7792,0.487576,0.43144
7793,0.0455434,0.697195
7794,0.153266,0.505539
7795,0.0288462,0.776879
7796,0.672833,0.834254
7797,0.829487,0.666585
7798,0.895665,0.800256
7799,0.188126,0.0750755
7800,0.0394078,0.0195624
7801,0.189927,0.989959
7802,0.448871,0.83462
7803,0.570024,0.0309458
7804,0.927106,0.758263
7805,0.954182,0.605457
7806,0.300855,0.54265
7807,0.309707,0.0967742
7808,0.63486,0.43025
7809,0.606166,0.662404
7810,0.348138,0.107669
7811,0.16746,0.328654
7812,0.0333333,0.549547
7813,0.582234,0.0727867
7814,0.640385,0.933073
7815,0.420543,0.598987
7816,0.512485,0.751274
7817,0.549908,0.673849
7818,0.165537,0.779046
7819,0.632265,0.311014
7820,0.29823,0.273354
7821,0.580586,0.908353
7822,0.958242,0.346934
7823,0.454457,0.771538
7824,0.671825,0.463607
7825,0.621062,0.428877
7826,0.309005,0.0916776
7827,0.119567,0.877987
7828,0.117979,0.343089
7829,0.169505,0.531968
7830,0.362454,0.544206
7831,0.778083,0.276193
7832,0.938889,0.757836
7833,0.56398,0.828486
7834,0.87735,0.924924
7835,0.33721,0.645436
7836,0.3587,0.149297
7837,0.78663,0.0569781
7838,0.435958,0.329295
7839,0.960195,0.26606
7840,0.657814,0.475539
7841,0.193468,0.445509
7842,0.882845,0.267129
7843,0.876526,0.527238
7844,0.359463,0.31373
7845,0.0739622,0.528581
7846,0.270452,0.83639
7847,0.6663,0.530015
7848,0.00750916,0.675771
7849,0.445788,0.825648
7850,0.0992979,0.313273
7851,0.669475,0.442305
7852,0.561752,0.568011
7853,0.993223,0.286905
7854,0.127442,0.439467
7855,0.678602,0.762413
7856,0.943315,0.826289
7857,0.553816,0.913144
7858,0.535104,0.18775
7859,0.571551,0.146519
7860,0.763004,0.257668
7861,0.0613248,0.455428
7862,0.723352,0.287606
7863,0.039652,0.957488
7864,0.761874,0.620106
7865,0.348321,0.60152
7866,0.529365,0.291818
7867,0.0679792,0.189856
7868,0.995604,0.471114
7869,0.716972,0.554277
7870,0.138706,0.465072
7871,0.323107,0.928953
7872,0.294414,0.416913
7873,0.683944,0.409497
7874,0.476068,0.276437
7875,0.106197,0.998444
7876,0.0306471,0.793359
7877,0.805739,0.238411
7878,0.355128,0.776391
7879,0.0267399,0.954497
7880,0.722589,0.309397
7881,0.989225,0.281716
7882,0.171001,0.639882
7883,0.0525336,0.0813624
7884,0.507875,0.68508
7885,0.195391,0.161016
7886,0.413645,0.156621
7887,0.0934066,0.545366
7888,0.0188339,0.814661
7889,0.942979,0.51442
7890,0.784921,0.950255
7891,0.774603,0.363109
7892,0.687729,0.486465
7893,0.51395,0.96173
7894,0.200794,0.706534
7895,0.554731,0.3408
7896,0.0145299,0.190649
7897,0.274847,0.80636
7898,0.460134,0.693381
7899,0.847741,0.640156
7900,0.831716,0.0461135
7901,0.0118132,0.379772
7902,0.858944,0.35258
7903,0.300519,0.127659
7904,0.0899573,0.377667
7905,0.691758,0.434523
7906,0.534676,0.745293
7907,0.88779,0.163305
7908,0.205617,0.975005
7909,0.551709,0.492599
7910,0.820482,0.132237
7911,0.97442,0.984985
7912,0.491422,0.564501
7913,0.927228,0.554979
7914,0.388736,0.469955
7915,0.00757021,0.344646
7916,0.709249,0.525224
7917,0.720238,0.0787988
7918,0.469078,0.10416
7919,0.991728,0.55327
7920,0.272192,0.380139
7921,0.918437,0.628529
7922,0.918071,0.441908
7923,0.399756,0.589434
7924,0.128846,0.0941496
7925,0.0673687,0.106662
7926,0.424328,0.883206
7927,0.68547,0.429365
7928,0.859768,0.709983
7929,0.106441,0.971587
7930,0.6308,0.793878
7931,0.0423382,0.253334
7932,0.0177045,0.35313
7933,0.46978,0.347179
7934,0.451832,0.800623
7935,0.575244,0.685781
7936,0.245879,0.137303
7937,0.86279,0.431959
7938,0.371215,0.18952
7939,0.532387,0.724357
7940,0.198871,0.00146489
7941,0.618071,0.112613
7942,0.998626,0.689352
7943,0.761783,0.515213
7944,0.804823,0.00970489
7945,0.0382784,0.189581
7946,0.666728,0.421003
7947,0.0415446,0.629841
7948,0.894567,0.145329
7949,0.631013,0.119602
7950,0.352595,0.294015
7951,0.446306,0.000183116
7952,0.732723,0.130406
7953,0.641636,0.682424
7954,0.700305,0.631733
7955,0.399664,0.168554
7956,0.479457,0.301706
7957,0.793529,0.477462
7958,0.429121,0.306131
7959,0.575702,0.0075686
7960,0.115415,0.0747704
7961,0.637454,0.656972
7962,0.908761,0.163884
7963,0.300122,0.567766
7964,0.860989,0.027131
7965,0.41975,0.801508
7966,0.17967,0.0242927
7967,0.611203,0.207923
7968,0.619872,0.131657
7969,0.873962,0.344401
7970,0.204762,0.0312204
7971,0.633425,0.665151
7972,0.481502,0.17185
7973,0.841972,0.451308
7974,0.627961,0.639363
7975,0.423535,0.220283
7976,0.809341,0.869869
7977,0.132662,0.76104
7978,0.825549,0.0166631
7979,0.94301,0.615894
7980,0.948779,0.758568
7981,0.522802,0.894009
7982,0.529396,0.144383
7983,0.312332,0.881588
7984,0.0858669,0.329356
7985,0.30525,0.134342
7986,0.803968,0.39494
7987,0.00772284,0.724723
7988,0.288309,0.486282
7989,0.294689,0.192511
7990,0.65696,0.870174
7991,0.150458,0.641133
7992,0.256899,0.838069
7993,0.693071,0.453627
7994,0.0674298,0.280221
7995,0.549817,0.402997
7996,0.824115,0.859432
7997,0.722558,0.618946
7998,0.710775,0.645009
7999,0.653877,0.0801721
8000,0.725672,0.452773
8001,0.433516,0.145726
8002,0.160562,0.598834
8003,0.0648352,0.250557
8004,0.680617,0.941527
8005,0.591667,0.392651
8006,0.853602,0.580126
8007,0.77558,0.556536
8008,0.307906,0.0260323
8009,0.0511294,0.876003
8010,0.591941,0.686941
8011,0.781013,0.263009
8012,0.913187,0.734275
8013,0.521886,0.54384
8014,0.870818,0.479751
8015,0.225702,0.973998
8016,0.674298,0.897214
8017,0.133181,0.473891
8018,0.807326,0.513077
8019,0.739225,0.163457
8020,0.260897,0.181341
8021,0.705403,0.901517
8022,0.955678,0.876247
8023,0.116209,0.676931
8024,0.415171,0.208991
8025,0.129915,0.983886
8026,0.787363,0.525925
8027,0.00137363,0.85989
8028,0.526648,0.797449
8029,0.769872,0.206915
8030,0.1192,0.690237
8031,0.729823,0.46971
8032,0.733516,0.848933
8033,0.281044,0.841121
8034,0.270116,0.126896
8035,0.982692,0.0267953
8036,0.579609,0.921964
8037,0.767002,0.35197
8038,0.226221,0.515854
8039,0.414438,0.761467
8040,0.760104,0.015595
8041,0.666239,0.172369
8042,0.599054,0.767937
8043,0.906777,0.812677
8044,0.985348,0.598071
8045,0.285653,0.74221
8046,0.654243,0.530839
8047,0.603755,0.835322
8048,0.495757,0.410291
8049,0.380617,0.221717
8050,0.194841,0.673818
8051,0.389774,0.67156
8052,0.258761,0.076632
8053,0.690629,0.785302
8054,0.579274,0.0317087
8055,0.960623,0.243141
8056,0.377473,0.0531022
8057,0.836386,0.901242
8058,0.654151,0.190283
8059,0.146673,0.320475
8060,0.744353,0.945006
8061,0.484799,0.504257
8062,0.886233,0.59389
8063,0.646917,0.325053
8064,0.46975,0.724662
8065,0.187332,0.466903
8066,0.471154,0.756371
8067,0.823138,0.821253
8068,0.118162,0.881039
8069,0.798748,0.275765
8070,0.70351,0.856929
8071,0.718681,0.853847
8072,0.280952,0.032197
8073,0.881288,0.319407
8074,0.386142,0.502091
8075,0.952228,0.787561
8076,0.518864,0.0318613
8077,0.00283883,0.693472
8078,0.563706,0.934599
8079,0.64478,0.804621
8080,0.204976,0.101321
8081,0.333791,0.929868
8082,0.357723,0.471236
8083,0.0370269,0.717002
8084,0.299695,0.0180059
8085,0.446886,0.556047
8086,0.188278,0.450056
8087,0.952076,0.249214
8088,0.587546,0.892148
8089,0.731227,0.89053
8090,0.160379,0.468917
8091,0.758303,0.448134
8092,0.408852,0.56212
8093,0.321764,0.980865
8094,0.898352,0.196051
8095,0.994353,0.375896
8096,0.417216,0.140721
8097,0.954518,0.090701
8098,0.607662,0.534288
8099,0.304396,0.742515
8100,0.39246,0.742821
8101,0.649115,0.641865
8102,0.648657,0.419996
8103,0.847497,0.633778
8104,0.642582,0.925657
8105,0.631044,0.0175176
8106,0.398871,0.0380871
8107,0.830739,0.991638
8108,0.0238706,0.873836
8109,0.39359,0.133183
8110,0.689286,0.734245
8111,0.32851,0.00225837
8112,0.112821,0.859249
8113,0.310409,0.181555
8114,0.592918,0.405499
8115,0.0397436,0.0490432
8116,0.557875,0.00775171
8117,0.702228,0.457228
8118,0.849603,0.651082
8119,0.140629,0.385815
8120,0.145024,0.90405
8121,0.765049,0.667837
8122,0.705037,0.463576
8123,0.890049,0.187414
8124,0.608608,0.0650044
8125,0.266392,0.637959
8126,0.44881,0.743034
8127,0.142155,0.133274
8128,0.714805,0.814234
8129,0.415324,0.811457
8130,0.429792,0.414045
8131,0.425916,0.180486
8132,0.654548,0.587634
8133,0.811538,0.459273
8134,0.831624,0.427961
8135,0.741514,0.682546
8136,0.27265,0.202063
8137,0.881838,0.998383
8138,0.989072,0.430921
8139,0.736905,0.510086
8140,0.166758,0.11829
8141,0.709005,0.328257
8142,0.527198,0.379223
8143,0.416148,0.329905
8144,0.186325,0.229163
8145,0.659402,0.591357
8146,0.103632,0.883175
8147,0.0376679,0.698264
8148,0.3634,0.204291
8149,0.715446,0.263405
8150,0.0355311,0.560778
8151,0.358028,0.124851
8152,0.806441,0.923032
8153,0.919536,0.980499
8154,0.592643,0.182348
8155,0.877167,0.764183
8156,0.587759,0.0261849
8157,0.835623,0.00799585
8158,0.237241,0.887448
8159,0.24243,0.889431
8160,0.157418,0.118412
8161,0.434737,0.759209
8162,0.5942,0.255257
8163,0.468071,0.80636
8164,0.312729,0.652028
8165,0.310531,0.268258
8166,0.428175,0.509964
8167,0.12265,0.362651
8168,0.255586,0.0237739
8169,0.630708,0.0249336
8170,0.414438,0.641713
8171,0.146398,0.709403
8172,0.770055,0.915952
8173,0.73141,0.0767235
8174,0.98025,0.725272
8175,0.449756,0.470412
8176,0.0486569,0.412519
8177,0.760775,0.804956
8178,0.999969,0.216926
8179,0.952228,0.976379
8180,0.202991,0.9223
8181,0.276801,0.280587
8182,0.625946,0.511429
8183,0.216514,0.719565
8184,0.98373,0.439619
8185,0.207418,0.607013
8186,0.0344628,0.539506
8187,0.335989,0.685507
8188,0.74707,0.174474
8189,0.0771062,0.154759
8190,0.369414,0.688101
8191,0.227778,0.717795
8192,0.196825,0.0828578
8193,0.908486,0.0953703
8194,0.663553,0.823847
8195,0.992796,0.572466
8196,0.932082,0.328837
8197,0.70232,0.140385
8198,0.0207876,0.701437
8199,0.494414,0.817988
8200,0.331838,0.209387
8201,0.906502,0.891415
8202,0.839774,0.537889
8203,0.816789,0.237281
8204,0.81221,0.573595
8205,0.774695,0.708029
8206,0.356899,0.0343028
8207,0.75293,0.887844
8208,0.979731,0.266976
8209,0.0257326,0.499344
8210,0.29707,0.625843
8211,0.985317,0.476394
8212,0.719628,0.63271
8213,0.70812,0.345866
8214,0.9058,0.241585
8215,0.109921,0.20426
8216,0.745574,0.600513
8217,0.673352,0.35725
8218,0.148169,0.355632
8219,0.164499,0.739677
8220,0.643315,0.394818
8221,0.570818,0.673177
8222,0.357143,0.610126
8223,0.812485,0.473128
8224,0.94072,0.393353
8225,0.763278,0.0126041
8226,0.106685,0.791864
8227,0.842796,0.712485
8228,0.232998,0.16715
8229,0.0735959,0.678426
8230,0.598199,0.443983
8231,0.140812,0.97354
8232,0.898199,0.233802
8233,0.768773,0.4232
8234,0.335195,0.893185
8235,0.785897,0.0226447
8236,0.428266,0.55446
8237,0.6837,0.0826136
8238,0.372619,0.974639
8239,0.43022,0.82757
8240,0.914774,0.306467
8241,0.897527,0.382855
8242,0.917796,0.235054
8243,0.620757,0.0726035
8244,0.712057,0.962767
8245,0.861905,0.827662
8246,0.566667,0.896023
8247,0.21337,0.394726
8248,0.816941,0.208686
8249,0.392369,0.0722373
8250,0.957448,0.357555
8251,0.541667,0.996307
8252,0.989805,0.728507
8253,0.426862,0.689474
8254,0.11862,0.524827
8255,0.491545,0.791437
8256,0.152473,0.391888
8257,0.957631,0.734764
8258,0.299176,0.737724
8259,0.142338,0.741295
8260,0.0931013,0.872311
8261,0.0431929,0.0163884
8262,0.554823,0.585528
8263,0.127778,0.5356
8264,0.00723444,0.228065
8265,0.308639,0.477004
8266,0.877961,0.387463
8267,0.373382,0.275735
8268,0.90986,0.477859
8269,0.834829,0.592456
8270,0.148535,0.620624
8271,0.367766,0.316233
8272,0.446001,0.701163
8273,0.84942,0.194891
8274,0.689957,0.0761742
8275,0.623596,0.92056
8276,0.135653,0.695883
8277,0.1221,0.625629
8278,0.706746,0.0256966
8279,0.483181,0.887814
8280,0.578816,0.723411
8281,0.471337,0.624348
8282,0.391758,0.178259
8283,0.927564,0.806238
8284,0.655647,0.373028
8285,0.287241,0.86111
8286,0.978632,0.709799
8287,0.54188,0.0899075
8288,0.252808,0.0768151
8289,0.480769,0.516923
8290,0.522375,0.146001
8291,0.297344,0.455031
8292,0.54591,0.305826
8293,0.760806,0.819605
8294,0.69185,0.3802
8295,0.302198,0.99176
8296,0.368773,0.979614
8297,0.648657,0.940764
8298,0.350611,0.606952
8299,0.18022,0.488021
8300,0.70409,0.119449
8301,0.135226,0.160588
8302,0.212393,0.453017
8303,0.232784,0.161687
8304,0.822009,0.277444
8305,0.38663,0.70632
8306,0.348352,0.0868557
8307,0.0397131,0.456984
8308,0.102198,0.771783
8309,0.404396,0.17069
8310,0.830037,0.588
8311,0.656807,0.0617084
8312,0.0685287,0.260109
8313,0.0480464,0.917112
8314,0.287668,0.357128
8315,0.0633394,0.801538
8316,0.666697,0.68218
8317,0.325153,0.376812
8318,0.667369,0.848872
8319,0.0211233,0.567095
8320,0.317949,0.102634
8321,0.353724,0.645528
8322,0.964011,0.407605
8323,0.994475,0.93115
8324,0.780861,0.48558
8325,0.90699,0.284555
8326,0.216361,0.488449
8327,0.292155,0.610797
8328,0.347955,0.931944
8329,0.942216,0.733695
8330,0.542888,0.0440687
8331,0.0884615,0.432173
8332,0.414835,0.411115
8333,0.0239622,0.241371
8334,0.497985,0.358806
8335,0.47381,0.953032
8336,0.947039,0.517991
8337,0.045696,0.719047
8338,0.534005,0.111148
8339,0.196886,0.399884
8340,0.879609,0.286355
8341,0.154945,0.425001
8342,0.846917,0.946379
8343,0.2529,0.075869
8344,0.980159,0.590533
8345,0.291972,0.885311
8346,0.387607,0.339702
8347,0.972436,0.895505
8348,0.20467,0.165929
8349,0.24478,0.956603
8350,0.322039,0.032136
8351,0.768834,0.202673
8352,0.0804945,0.780175
8353,0.62848,0.438185
8354,0.717949,0.819636
8355,0.201252,0.528184
8356,0.143773,0.585589
8357,0.693956,0.139042
8358,0.742277,0.976897
8359,0.507173,0.442732
8360,0.966697,0.184942
8361,0.373932,0.806207
8362,0.150061,0.0975066
8363,0.261477,0.162114
8364,0.80232,0.441023
8365,0.471032,0.820429
8366,0.345238,0.631153
8367,0.320452,0.0606098
8368,0.381838,0.561754
8369,0.394353,0.0663167
8370,0.793956,0.899289
8371,0.703632,0.748558
8372,0.891575,0.491867
8373,0.351801,0.881985
8374,0.0739011,0.870602
8375,0.571886,0.870937
8376,0.662851,0.142644
8377,0.403358,0.495041
8378,0.340171,0.477737
8379,0.95815,0.282754
8380,0.608028,0.490555
8381,0.281868,0.851619
8382,0.48602,0.755974
8383,0.404792,0.757683
8384,0.929701,0.0764184
8385,0.388095,0.243751
8386,0.784585,0.585467
8387,0.167491,0.886135
8388,0.13721,0.936216
8389,0.865354,0.64214
8390,0.288919,0.31843
8391,0.137759,0.318888
8392,0.902656,0.494736
8393,0.160134,0.139958
8394,0.774298,0.0721763
8395,0.143712,0.013123
8396,0.78254,0.453505
8397,0.977534,0.414563
8398,0.500702,0.969604
8399,0.783913,0.636097
8400,0.343681,0.203833
8401,0.0311661,0.61272
8402,0.58141,0.1077
8403,0.449573,0.783532
8404,0.718529,0.796777
8405,0.503846,0.56624
8406,0.23428,0.536729
8407,0.694811,0.168828
8408,0.123016,0.000701931
8409,0.613919,0.743614
8410,0.700397,0.0293283
8411,0.605861,0.439131
8412,0.370788,0.478591
8413,0.203144,0.844386
8414,0.108455,0.92291
8415,0.330952,0.774346
8416,0.910256,0.614704
8417,0.747344,0.442396
8418,0.0702076,0.814722
8419,0.423596,0.926054
8420,0.419505,0.0239876
8421,0.695574,0.584094
8422,0.282631,0.392193
8423,0.156013,0.851833
8424,0.490201,0.27369
8425,0.54823,0.747978
8426,0.923321,0.179296
8427,0.461203,0.601642
8428,0.428022,0.849239
8429,0.575672,0.0718711
8430,0.116697,0.479751
8431,0.656136,0.612293
8432,0.705861,0.895718
8433,0.58663,0.253945
8434,0.256105,0.299234
8435,0.606136,0.0664998
8436,0.0970391,0.765679
8437,0.651435,0.033723
8438,0.45699,0.526994
8439,0.484158,0.472762
8440,0.0231075,0.90521
8441,0.186416,0.659597
8442,0.929335,0.158788
8443,0.782173,0.121647
8444,0.143742,0.108737
8445,0.306777,0.248573
8446,0.545452,0.841823
8447,0.73025,0.576098
8448,0.723718,0.674551
8449,0.85174,0.445479
8450,0.387973,0.52324
8451,0.781288,0.850398
8452,0.805342,0.491806
8453,0.990812,0.286416
8454,0.555647,0.483627
8455,0.315079,0.435347
8456,0.719994,0.590381
8457,0.816575,0.674368
8458,0.0112637,0.536271
8459,0.220727,0.825343
8460,0.967796,0.185064
8461,0.829579,0.371715
8462,0.752534,0.673666
8463,0.510745,0.703299
8464,0.997802,0.745018
8465,0.721825,0.91702
8466,0.0839438,0.942839
8467,0.62558,0.440596
8468,0.92033,0.119602
8469,0.365904,0.371593
8470,0.27732,0.830012
8471,0.583944,0.0671102
8472,0.681807,0.252815
8473,0.415385,0.302774
8474,0.394261,0.936705
8475,0.634615,0.368725
8476,0.733944,0.516068
8477,0.4221,0.909238
8478,0.558669,0.22776
8479,0.566484,0.267739
8480,0.727869,0.191778
8481,0.878358,0.695578
8482,0.456593,0.633198
8483,0.333364,0.142735
8484,0.265446,0.138646
8485,0.0877595,0.601947
8486,0.346337,0.284371
8487,0.149298,0.244453
8488,0.238492,0.169652
8489,0.274847,0.994659
8490,0.359249,0.166753
8491,0.710958,0.863155
8492,0.786538,0.174169
8493,0.833974,0.424696
8494,0.372711,0.469497
8495,0.702564,0.404523
8496,0.405098,0.515641
8497,0.129274,0.560167
8498,0.237088,0.413709
8499,0.241484,0.0299997
8500,0.236783,0.735771
8501,0.750366,0.198248
8502,0.637179,0.840449
8503,0.419048,0.0175787
8504,0.0735348,0.0965606
8505,0.626099,0.764275
8506,0.3692,0.339793
8507,0.592277,0.499893
8508,0.10409,0.991791
8509,0.909799,0.20249
8510,0.316331,0.202094
8511,0.585256,0.735221
8512,0.936661,0.758415
8513,0.0352259,0.666646
8514,0.901404,0.97293
8515,0.454426,0.568072
8516,0.927473,0.91995
8517,0.855525,0.91467
8518,0.299603,0.8923
8519,0.974603,0.235511
8520,0.348932,0.392651
8521,0.264408,0.815424
8522,0.193651,0.000701931
8523,0.50116,0.175329
8524,0.42558,0.685934
8525,0.215018,0.872677
